"No.","Time","Source","Destination","Protocol","Length","Info","TimeDiff","SPort","DPort"
"208","32.020313874","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.016436376","54915","54915"
"209","32.127850876","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.115? Tell 192.168.0.218","0.107537002","",""
"210","32.143089027","192.168.0.3","192.168.0.218","TCP","60","49777  >  80 [SYN] Seq=0 Win=8192 Len=0","0.015238151","49777","80"
"211","32.143102992","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.3? Tell 192.168.0.218","0.000013965","",""
"212","32.184962370","Guangzho_39:0f:4c","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.041859378","",""
"213","32.185028915","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000066545","",""
"214","32.185028959","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000044","",""
"215","32.185028972","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000013","",""
"216","32.185028984","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"217","32.185028996","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"218","32.185029009","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000013","",""
"219","32.538637892","DESKTOP-GSL42P0.local","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 ","0.353608883","49236","1900"
"220","33.018694865","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.480056973","54915","54915"
"221","33.151625603","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.3? Tell 192.168.0.218","0.132930738","",""
"222","33.151657820","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.115? Tell 192.168.0.218","0.000032217","",""
"223","33.174591612","192.168.0.69","192.168.0.218","UDP","60","41792  >  80 Len=0","0.022933792","41792","80"
"224","33.174608225","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.69? Tell 192.168.0.218","0.000016613","",""
"225","33.539121763","DESKTOP-GSL42P0.local","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 ","0.364513538","49236","1900"
"226","34.019036789","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.479915026","54915","54915"
"227","34.175354526","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.69? Tell 192.168.0.218","0.156317737","",""
"228","34.175388055","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.3? Tell 192.168.0.218","0.000033529","",""
"229","34.539447816","DESKTOP-GSL42P0.local","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 ","0.364059761","49236","1900"
"230","35.022294844","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.482847028","54915","54915"
"231","35.199189576","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.69? Tell 192.168.0.218","0.176894732","",""
"232","35.213477826","192.168.0.46","192.168.0.218","TCP","60","24623  >  80 [SYN] Seq=0 Win=8192 Len=0","0.014288250","24623","80"
"233","35.213490827","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.46? Tell 192.168.0.218","0.000013001","",""
"234","35.539792240","DESKTOP-GSL42P0.local","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 ","0.326301413","49236","1900"
"235","36.020691534","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.480899294","54915","54915"
"236","36.223853936","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.46? Tell 192.168.0.218","0.203162402","",""
"237","36.240955298","192.168.0.148","192.168.0.218","UDP","60","34831  >  80 Len=0","0.017101362","34831","80"
"238","36.240969971","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.148? Tell 192.168.0.218","0.000014673","",""
"239","36.277158554","192.168.0.235","192.168.0.218","TCP","60","29997  >  80 [SYN] Seq=0 Win=8192 Len=0","0.036188583","29997","80"
"240","36.277176293","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.235? Tell 192.168.0.218","0.000017739","",""
"241","37.019305488","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.742129195","54915","54915"
"242","37.247640078","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.148? Tell 192.168.0.218","0.228334590","",""
"243","37.247670543","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.46? Tell 192.168.0.218","0.000030465","",""
"244","37.279840200","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.235? Tell 192.168.0.218","0.032169657","",""
"245","37.312566649","192.168.0.94","192.168.0.218","UDP","60","10147  >  80 Len=0","0.032726449","10147","80"
"246","37.312580876","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.94? Tell 192.168.0.218","0.000014227","",""
"247","38.021372486","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.708791610","54915","54915"
"248","38.184736066","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.163363580","",""
"249","38.184736203","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000137","",""
"250","38.184736219","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000016","",""
"251","38.184790338","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000054119","",""
"252","38.184790367","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000029","",""
"253","38.184790379","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"254","38.271425057","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.148? Tell 192.168.0.218","0.086634678","",""
"255","38.303583404","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.235? Tell 192.168.0.218","0.032158347","",""
"256","38.335807502","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.94? Tell 192.168.0.218","0.032224098","",""
"257","39.019741696","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.683934194","54915","54915"
"258","39.360529330","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.94? Tell 192.168.0.218","0.340787634","",""
"259","39.374795478","192.168.0.203","192.168.0.218","TCP","60","42876  >  80 [SYN] Seq=0 Win=8192 Len=0","0.014266148","42876","80"
"260","39.374812034","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.203? Tell 192.168.0.218","0.000016556","",""
"261","39.407874867","192.168.0.60","192.168.0.218","UDP","60","40507  >  80 Len=0","0.033062833","40507","80"
"262","39.407891595","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.60? Tell 192.168.0.218","0.000016728","",""
"263","39.439193477","192.168.0.91","192.168.0.218","TCP","60","16279  >  80 [SYN] Seq=0 Win=8192 Len=0","0.031301882","16279","80"
"264","39.439210639","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.91? Tell 192.168.0.218","0.000017162","",""
"265","40.023011732","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.583801093","54915","54915"
"266","40.384295248","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.203? Tell 192.168.0.218","0.361283516","",""
"267","40.415537255","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.60? Tell 192.168.0.218","0.031242007","",""
"268","40.447753548","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.91? Tell 192.168.0.218","0.032216293","",""
"269","41.018506186","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.570752638","54915","54915"
"270","41.407176178","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.203? Tell 192.168.0.218","0.388669992","",""
"271","41.439303622","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.60? Tell 192.168.0.218","0.032127444","",""
"272","41.471513006","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.91? Tell 192.168.0.218","0.032209384","",""
"273","41.485686375","192.168.0.133","192.168.0.218","UDP","60","3089  >  80 Len=0","0.014173369","3089","80"
"274","41.485700603","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.133? Tell 192.168.0.218","0.000014228","",""
"275","42.022736587","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.537035984","54915","54915"
"276","42.495280621","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.133? Tell 192.168.0.218","0.472544034","",""
"277","42.517284926","192.168.0.229","192.168.0.218","TCP","60","36359  >  80 [SYN] Seq=0 Win=8192 Len=0","0.022004305","36359","80"
"278","42.517297033","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.229? Tell 192.168.0.218","0.000012107","",""
"279","43.020188518","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.502891485","54915","54915"
"280","43.519173915","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.229? Tell 192.168.0.218","0.498985397","",""
"281","43.519209449","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.133? Tell 192.168.0.218","0.000035534","",""
"282","44.018548886","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.499339437","54915","54915"
"283","44.184640095","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.166091209","",""
"284","44.184640227","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000132","",""
"285","44.184640248","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000021","",""
"286","44.184640260","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"287","44.184640273","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000013","",""
"288","44.184640285","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"289","44.544744384","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.229? Tell 192.168.0.218","0.360104099","",""
"290","44.563839116","192.168.0.127","192.168.0.218","UDP","60","31546  >  80 Len=0","0.019094732","31546","80"
"291","44.563855744","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.127? Tell 192.168.0.218","0.000016628","",""
"292","44.596080169","192.168.0.139","192.168.0.218","TCP","60","22310  >  80 [SYN] Seq=0 Win=8192 Len=0","0.032224425","22310","80"
"293","44.596097258","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.139? Tell 192.168.0.218","0.000017089","",""
"294","45.020829512","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.424732254","54915","54915"
"295","45.567555176","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.127? Tell 192.168.0.218","0.546725664","",""
"296","45.599754318","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.139? Tell 192.168.0.218","0.032199142","",""
"297","45.627719210","192.168.0.62","192.168.0.218","UDP","60","48273  >  80 Len=0","0.027964892","48273","80"
"298","45.627732729","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.62? Tell 192.168.0.218","0.000013519","",""
"299","45.662735781","192.168.0.208","192.168.0.218","TCP","60","46021  >  80 [SYN] Seq=0 Win=8192 Len=0","0.035003052","46021","80"
"300","45.662752969","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.208? Tell 192.168.0.218","0.000017188","",""
"301","46.019225646","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.356472677","54915","54915"
"302","46.592269756","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.127? Tell 192.168.0.218","0.573044110","",""
"303","46.627408316","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.139? Tell 192.168.0.218","0.035138560","",""
"304","46.655707634","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.62? Tell 192.168.0.218","0.028299318","",""
"305","46.687937875","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.208? Tell 192.168.0.218","0.032230241","",""
"306","47.022498505","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.334560630","54915","54915"
"307","47.679471392","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.62? Tell 192.168.0.218","0.656972887","",""
"308","47.702446810","192.168.0.35","192.168.0.218","UDP","60","18496  >  80 Len=0","0.022975418","18496","80"
"309","47.702466846","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.35? Tell 192.168.0.218","0.000020036","",""
"310","47.711686189","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.208? Tell 192.168.0.218","0.009219343","",""
"311","47.734647812","192.168.0.191","192.168.0.218","TCP","60","27013  >  80 [SYN] Seq=0 Win=8192 Len=0","0.022961623","27013","80"
"312","47.734661051","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.191? Tell 192.168.0.218","0.000013239","",""
"313","48.017989104","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.283328053","54915","54915"
"314","48.703242861","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.35? Tell 192.168.0.218","0.685253757","",""
"315","48.735476572","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.191? Tell 192.168.0.218","0.032233711","",""
"316","48.824452467","D680.local","224.0.0.251","MDNS","138","Standard query 0x0000 SRV C68000023CDD680._tivo-videostream._tcp.local, ""QM"" question SRV C68000023CDD680._tivo-xcode._tcp.local, ""QM"" question","0.088975895","5353","5353"
"317","48.925179288","D680.local","224.0.0.251","MDNS","246","Standard query response 0x0000 SRV, cache flush 0 0 443 D680.local SRV, cache flush 0 0 49152 D680.local A, cache flush 192.168.0.214 NSEC, cache flush D680.local NSEC, cache flush C68000023CDD680._tivo-videostream._tcp.local NSEC, cache flush C68000023CDD680._tivo-xcode._tcp.local","0.100726821","5353","5353"
"318","49.022203215","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.097023927","54915","54915"
"319","49.727981688","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.35? Tell 192.168.0.218","0.705778473","",""
"320","49.760183571","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.191? Tell 192.168.0.218","0.032201883","",""
"321","49.773380210","192.168.0.208","192.168.0.218","UDP","60","31226  >  80 Len=0","0.013196639","31226","80"
"322","49.773394230","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.208? Tell 192.168.0.218","0.000014020","",""
"323","49.805981932","192.168.0.107","192.168.0.218","TCP","60","21266  >  80 [SYN] Seq=0 Win=8192 Len=0","0.032587702","21266","80"
"324","49.805999113","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.107? Tell 192.168.0.218","0.000017181","",""
"325","50.019597872","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.213598759","54915","54915"
"326","50.184655486","Guangzho_39:0f:4c","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.165057614","",""
"327","50.184655602","a2:9c:aa:76:69:49","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000116","",""
"328","50.184655614","D680.local","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000012","",""
"329","50.184704315","f6:c7:24:08:96:ca","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000048701","",""
"330","50.184704334","SamsungE_c9:0b:80","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000019","",""
"331","50.184704349","Arcadyan_3e:93:34","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000015","",""
"332","50.184704362","SamsungE_d0:f5:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1","0.000000013","",""
"333","50.783953462","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.208? Tell 192.168.0.218","0.599249100","",""
"334","50.815190958","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.107? Tell 192.168.0.218","0.031237496","",""
"335","51.018072784","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.202881826","54915","54915"
"336","51.807730743","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.208? Tell 192.168.0.218","0.789657959","",""
"337","51.839924277","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.107? Tell 192.168.0.218","0.032193534","",""
"338","51.840538310","192.168.0.238","192.168.0.218","UDP","60","23763  >  80 Len=0","0.000614033","23763","80"
"339","51.840554121","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.238? Tell 192.168.0.218","0.000015811","",""
"340","52.021307706","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.180753585","54915","54915"
"341","52.863698578","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.238? Tell 192.168.0.218","0.842390872","",""
"342","52.883777780","192.168.0.239","192.168.0.218","TCP","60","11204  >  80 [SYN] Seq=0 Win=8192 Len=0","0.020079202","11204","80"
"343","52.883790266","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.239? Tell 192.168.0.218","0.000012486","",""
"344","53.019660468","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.135870202","54915","54915"
"345","53.888435846","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.239? Tell 192.168.0.218","0.868775378","",""
"346","53.888471175","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.238? Tell 192.168.0.218","0.000035329","",""
